trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1312,False,"{'a': 0.234640477776225, 'e': 0.26928095555244996}",25,15,-12.430016328717624,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1313,False,"{'a': 0.2345059045962532, 'e': 0.2690118091925064}",20,11,17.700175726892883,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.23437146592219718, 'e': 0.26874293184439435}",25,0,-3.1285227759570766,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1315,False,"{'a': 0.23423716161961833, 'e': 0.26847432323923665}",20,14,6.035442578792199,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.23410299155421224, 'e': 0.2682059831084245}",20,13,-12.665914237512153,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
1317,False,"{'a': 0.23396895559180889, 'e': 0.26793791118361776}",20,0,-40.56917084448929,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1318,False,"{'a': 0.23383505359837228, 'e': 0.26767010719674456}",20,9,6.3552266634921555,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1319,False,"{'a': 0.23370128544000046, 'e': 0.2674025708800009}",20,15,9.54316923711972,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.2335676509829252, 'e': 0.2671353019658504}",20,7,-34.17581026328416,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1321,False,"{'a': 0.23343415009351207, 'e': 0.2668683001870241}",30,13,26.609892975732436,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.23330078263826012, 'e': 0.26660156527652024}",30,14,6.067506206977837,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1323,False,"{'a': 0.23316754848380195, 'e': 0.2663350969676039}",20,13,17.00442041052836,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.23303444749690333, 'e': 0.26606889499380665}",25,4,-13.696149941036833,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 0}",1
1325,False,"{'a': 0.23290147954446333, 'e': 0.26580295908892665}",30,12,3.9585803882797586,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
1326,False,"{'a': 0.2327686444935139, 'e': 0.2655372889870278}",25,14,7.256373243642131,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1327,False,"{'a': 0.23263594221122008, 'e': 0.26527188442244015}",20,15,10.953758638830433,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.2325033725648795, 'e': 0.26500674512975897}",25,13,-16.446322095162383,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
1329,False,"{'a': 0.23237093542192253, 'e': 0.26474187084384504}",30,17,14.219499129139209,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1330,False,"{'a': 0.232238630649912, 'e': 0.26447726129982396}",20,10,6.10355696507798,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1331,False,"{'a': 0.23210645811654315, 'e': 0.2642129162330863}",25,1,42.85663920554641,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.23197441768964341, 'e': 0.2639488353792868}",20,8,-28.934446050316307,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1333,False,"{'a': 0.2318425092371724, 'e': 0.2636850184743448}",20,0,15.028869791578606,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1334,False,"{'a': 0.23171073262722156, 'e': 0.2634214652544431}",20,10,5.354805931040903,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1335,False,"{'a': 0.23157908772801436, 'e': 0.2631581754560287}",20,0,-29.275604422681987,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
1336,False,"{'a': 0.23144757440790584, 'e': 0.26289514881581166}",25,17,6.317566938056688,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.2313161925353827, 'e': 0.26263238507076536}",25,15,2.381204085946128,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1338,False,"{'a': 0.231184941979063, 'e': 0.262369883958126}",25,9,21.24696968900005,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.23105382260769625, 'e': 0.2621076452153925}",30,14,-37.23218444839267,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1340,False,"{'a': 0.230922834290163, 'e': 0.261845668580326}",30,7,-6.652424667194888,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
1341,False,"{'a': 0.23079197689547498, 'e': 0.26158395379094995}",20,11,4.819004404897456,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1342,False,"{'a': 0.23066125029277473, 'e': 0.26132250058554946}",35,27,18.256025156043442,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.23053065435133568, 'e': 0.26106130870267136}",25,15,20.599083341940794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.23040018894056183, 'e': 0.26080037788112365}",25,14,12.345974237159993,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.23026985392998783, 'e': 0.26053970785997566}",25,11,11.55940811831609,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1346,False,"{'a': 0.23013964918927857, 'e': 0.2602792983785571}",20,12,15.511970700572302,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.23000957458822938, 'e': 0.26001914917645874}",20,5,-27.447789916767267,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1348,False,"{'a': 0.2298796299967656, 'e': 0.25975925999353117}",20,9,-45.920189591400536,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1349,False,"{'a': 0.22974981528494265, 'e': 0.2594996305698853}",20,8,-2.57726057880024,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1350,False,"{'a': 0.22962013032294576, 'e': 0.2592402606458915}",30,20,-12.063308504325818,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
1351,False,"{'a': 0.22949057498109005, 'e': 0.2589811499621801}",25,18,11.418088323978544,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.22936114912982006, 'e': 0.2587222982596401}",20,0,25.928473535417453,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1353,False,"{'a': 0.22923185263971, 'e': 0.25846370527942}",25,0,-35.66975513138153,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",1
1354,False,"{'a': 0.22910268538146333, 'e': 0.25820537076292666}",20,13,12.370279289356887,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.22897364722591285, 'e': 0.2579472944518257}",20,12,0.14805379522259354,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1356,False,"{'a': 0.2288447380440203, 'e': 0.2576894760880406}",25,20,8.482596491819892,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.22871595770687655, 'e': 0.2574319154137531}",25,1,-22.023294060140863,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 0}",1
1358,False,"{'a': 0.22858730608570121, 'e': 0.2571746121714024}",20,0,-8.041319714112255,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1359,False,"{'a': 0.22845878305184272, 'e': 0.25691756610368544}",20,0,11.403010272441716,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1360,False,"{'a': 0.22833038847677795, 'e': 0.2566607769535559}",30,18,-20.58601727833631,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1361,False,"{'a': 0.22820212223211236, 'e': 0.2564042444642247}",20,15,11.04986516286574,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.22807398418957966, 'e': 0.2561479683791593}",25,6,-0.8626486877658446,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1363,False,"{'a': 0.22794597422104187, 'e': 0.25589194844208374}",35,11,20.03335578996645,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
1364,False,"{'a': 0.22781809219848892, 'e': 0.25563618439697783}",30,12,30.93211510444916,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.22769033799403887, 'e': 0.25538067598807773}",30,0,-27.148720444603452,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",0
1366,False,"{'a': 0.2275627114799374, 'e': 0.2551254229598748}",25,5,14.013028932998344,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.22743521252855808, 'e': 0.25487042505711616}",30,17,-4.858776668619652,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1368,False,"{'a': 0.2273078410124019, 'e': 0.2546156820248038}",20,0,2.3041873692681585,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1369,False,"{'a': 0.22718059680409733, 'e': 0.25436119360819465}",30,8,21.28515424524798,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1370,False,"{'a': 0.22705347977640014, 'e': 0.25410695955280027}",25,8,-54.5220039890201,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
1371,False,"{'a': 0.22692648980219338, 'e': 0.25385297960438674}",30,1,42.45464326069701,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.22679962675448692, 'e': 0.25359925350897383}",25,13,-37.366609086806456,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
1373,False,"{'a': 0.22667289050641784, 'e': 0.25334578101283567}",25,15,20.090594649062876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.2265462809312498, 'e': 0.25309256186249957}",20,3,-0.36515475324296864,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1375,False,"{'a': 0.22641979790237327, 'e': 0.2528395958047465}",20,12,11.371880593601412,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.22629344129330511, 'e': 0.2525868825866102}",20,0,18.29143847631579,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1377,False,"{'a': 0.22616721097768883, 'e': 0.25233442195537764}",30,18,20.128302549519628,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.22604110682929401, 'e': 0.252082213658588}",25,20,10.799080327940764,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.22591512872201652, 'e': 0.25183025744403303}",20,6,20.076243921516667,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.22578927652987826, 'e': 0.2515785530597565}",20,6,-16.32881799880817,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1381,False,"{'a': 0.22566355012702702, 'e': 0.251327100254054}",25,12,12.996267537358598,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.22553794938773636, 'e': 0.2510758987754727}",25,12,-9.251269829386667,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1383,False,"{'a': 0.22541247418640556, 'e': 0.2508249483728111}",20,7,-20.418001073700953,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1384,False,"{'a': 0.22528712439755938, 'e': 0.25057424879511875}",25,11,26.586305626891896,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.22516189989584806, 'e': 0.2503237997916961}",20,12,-31.134951116608566,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
1386,False,"{'a': 0.22503680055604705, 'e': 0.2500736011120941}",20,4,28.633681060259665,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.22491182625305703, 'e': 0.24982365250611405}",20,16,8.985350804430563,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.22478697686190366, 'e': 0.2495739537238073}",30,21,17.744497119847573,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.22466225225773756, 'e': 0.2493245045154751}",25,15,6.506672639530226,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1390,False,"{'a': 0.2245376523158341, 'e': 0.2490753046316682}",20,6,11.973260029380745,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1391,False,"{'a': 0.22441317691159335, 'e': 0.24882635382318669}",20,8,-0.027284103630725642,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1392,False,"{'a': 0.22428882592053984, 'e': 0.2485776518410797}",30,16,2.2690063727136107,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1393,False,"{'a': 0.22416459921832266, 'e': 0.2483291984366453}",25,8,-0.5877505852073031,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1394,False,"{'a': 0.22404049668071502, 'e': 0.24808099336143}",20,0,6.3159861009919736,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1395,False,"{'a': 0.22391651818361438, 'e': 0.24783303636722875}",25,14,-21.380890897082292,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1396,False,"{'a': 0.22379266360304226, 'e': 0.2475853272060845}",20,7,12.164793638942282,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1397,False,"{'a': 0.22366893281514408, 'e': 0.24733786563028815}",25,16,14.604532267824455,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.223545325696189, 'e': 0.24709065139237799}",20,10,10.462255208718496,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.22342184212256994, 'e': 0.24684368424513983}",20,3,-2.2188658704721695,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1400,False,"{'a': 0.22329848197080324, 'e': 0.24659696394160646}",30,16,-9.303627531565912,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1401,False,"{'a': 0.22317524511752884, 'e': 0.24635049023505765}",25,13,21.497012628746113,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.22305213143950975, 'e': 0.24610426287901951}",20,8,-37.68670804186373,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1403,False,"{'a': 0.2229291408136324, 'e': 0.24585828162726484}",25,14,1.1443132729932384,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1404,False,"{'a': 0.2228062731169061, 'e': 0.2456125462338122}",20,13,13.191538705938031,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.2226835282264632, 'e': 0.24536705645292636}",20,3,-14.101035934710888,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1406,False,"{'a': 0.2225609060195587, 'e': 0.24512181203911734}",20,0,-42.984845985795204,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1407,False,"{'a': 0.22243840637357043, 'e': 0.24487681274714085}",20,4,-25.892032740371402,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1408,False,"{'a': 0.22231602916599874, 'e': 0.2446320583319975}",30,7,9.870391542347996,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
1409,False,"{'a': 0.2221937742744664, 'e': 0.24438754854893283}",20,0,18.00884781784071,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1410,False,"{'a': 0.22207164157671855, 'e': 0.2441432831534371}",20,1,-6.711925374639465,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1411,False,"{'a': 0.22194963095062242, 'e': 0.24389926190124486}",20,0,21.155890591238585,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1412,False,"{'a': 0.22182774227416746, 'e': 0.24365548454833488}",20,3,3.0564362842663932,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1413,False,"{'a': 0.22170597542546483, 'e': 0.24341195085092968}",20,1,-4.983724021544612,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1414,False,"{'a': 0.22158433028274785, 'e': 0.2431686605654957}",25,0,34.45851838885377,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1415,False,"{'a': 0.22146280672437124, 'e': 0.24292561344874247}",25,5,-5.374671624819208,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1416,False,"{'a': 0.22134140462881152, 'e': 0.242682809257623}",25,2,-2.9538635433890246,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 0}",1
1417,False,"{'a': 0.2212201238746665, 'e': 0.24244024774933295}",20,6,24.7230818001911,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.22109896434065546, 'e': 0.2421979286813109}",20,12,11.931601209711719,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.22097792590561885, 'e': 0.2419558518112377}",30,10,11.771720008812887,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1420,False,"{'a': 0.22085700844851824, 'e': 0.24171401689703648}",20,8,7.2969229179677235,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1421,False,"{'a': 0.22073621184843614, 'e': 0.24147242369687227}",20,14,-29.75456625867924,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1422,False,"{'a': 0.22061553598457595, 'e': 0.24123107196915192}",20,0,12.894513748054958,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1423,False,"{'a': 0.2204949807362618, 'e': 0.2409899614725236}",25,0,40.828578534059126,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1424,False,"{'a': 0.22037454598293843, 'e': 0.24074909196587688}",20,9,9.839562131953972,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1425,False,"{'a': 0.22025423160417107, 'e': 0.24050846320834215}",25,13,23.556030773846167,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.22013403747964536, 'e': 0.2402680749592907}",30,20,6.751900767525003,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1427,False,"{'a': 0.2200139634891671, 'e': 0.2400279269783342}",25,0,7.032272988714998,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1428,False,"{'a': 0.21989400951266236, 'e': 0.23978801902532473}",20,0,3.4621528419163425,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1429,False,"{'a': 0.2197741754301771, 'e': 0.2395483508603542}",35,0,12.777359711143758,"{0: 32, 1: 0, 2: 3, 3: 0, 4: 0}",0
1430,False,"{'a': 0.21965446112187728, 'e': 0.23930892224375455}",25,13,21.945341746130993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.21953486646804854, 'e': 0.23906973293609704}",30,4,32.994050750546926,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1432,False,"{'a': 0.2194153913490962, 'e': 0.23883078269819244}",20,10,16.619893760916693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.2192960356455452, 'e': 0.2385920712910904}",25,4,-14.924157986152231,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
1434,False,"{'a': 0.2191767992380398, 'e': 0.23835359847607956}",20,12,15.508926452490039,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.21905768200734352, 'e': 0.23811536401468703}",35,20,25.87831082831431,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.21893868383433923, 'e': 0.23787736766867842}",25,10,14.017221765572824,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1437,False,"{'a': 0.21881980460002862, 'e': 0.23763960920005722}",20,7,13.193226605877014,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1438,False,"{'a': 0.21870104418553254, 'e': 0.23740208837106508}",30,14,8.694348161626555,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1439,False,"{'a': 0.21858240247209054, 'e': 0.23716480494418105}",25,14,12.673502050210177,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.2184638793410609, 'e': 0.2369277586821218}",30,18,4.934231905504444,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1441,False,"{'a': 0.21834547467392046, 'e': 0.23669094934784088}",30,15,-32.25345661227667,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1442,False,"{'a': 0.21822718835226457, 'e': 0.23645437670452912}",25,14,13.232125817685082,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1443,False,"{'a': 0.21810902025780687, 'e': 0.2362180405156137}",30,18,1.8514886174459095,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1444,False,"{'a': 0.2179909702723793, 'e': 0.23598194054475854}",25,6,12.402331101639405,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.21787303827793175, 'e': 0.23574607655586352}",20,0,6.880131997577271,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1446,False,"{'a': 0.2177552241565324, 'e': 0.23551044831306478}",20,3,-56.464425829957534,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
1447,False,"{'a': 0.21763752779036696, 'e': 0.23527505558073392}",25,4,-6.695946333746303,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
1448,False,"{'a': 0.21751994906173916, 'e': 0.23503989812347828}",20,0,18.881846516753196,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1449,False,"{'a': 0.21740248785307015, 'e': 0.2348049757061403}",20,9,6.32851616941009,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1450,False,"{'a': 0.21728514404689886, 'e': 0.23457028809379768}",25,0,21.68165664299409,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1451,False,"{'a': 0.21716791752588133, 'e': 0.23433583505176264}",20,7,20.589041403164394,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.2170508081727911, 'e': 0.23410161634558221}",30,13,20.22432479579537,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1453,False,"{'a': 0.2169338158705188, 'e': 0.23386763174103758}",20,14,11.183401122305042,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.21681694050207212, 'e': 0.23363388100414426}",30,11,17.088645885375215,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.21670018195057567, 'e': 0.23340036390115135}",30,2,15.77817483025616,"{0: 27, 1: 0, 2: 0, 3: 1, 4: 0}",1
1456,False,"{'a': 0.21658354009927092, 'e': 0.23316708019854182}",20,9,6.8543744722189395,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1457,False,"{'a': 0.21646701483151595, 'e': 0.2329340296630319}",20,14,9.271605295180834,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.21635060603078554, 'e': 0.23270121206157107}",20,6,28.51496526491307,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.21623431358067086, 'e': 0.23246862716134167}",20,8,26.6947813660927,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.21611813736487945, 'e': 0.23223627472975886}",25,14,-31.72904769374169,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1461,False,"{'a': 0.21600207726723503, 'e': 0.23200415453447007}",20,6,-6.346651998474755,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1462,False,"{'a': 0.2158861331716776, 'e': 0.23177226634335518}",20,13,6.300322820181298,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.21577030496226296, 'e': 0.2315406099245259}",30,23,13.844600302532779,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.21565459252316296, 'e': 0.23130918504632592}",30,14,25.718627905889466,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.2155389957386651, 'e': 0.2310779914773302}",30,4,-6.001054699634984,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 1}",1
1466,False,"{'a': 0.21542351449317265, 'e': 0.23084702898634527}",20,14,-11.009985053391201,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1467,False,"{'a': 0.21530814867120424, 'e': 0.2306162973424085}",20,5,20.891852631647968,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.21519289815739417, 'e': 0.23038579631478834}",20,7,7.17948637927898,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1469,False,"{'a': 0.21507776283649183, 'e': 0.23015552567298364}",30,3,-13.965418534358212,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 1}",1
1470,False,"{'a': 0.21496274259336196, 'e': 0.22992548518672387}",20,13,12.193386265865016,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.21484783731298418, 'e': 0.22969567462596838}",20,2,18.41533493103801,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.21473304688045336, 'e': 0.2294660937609067}",20,4,3.4531591746426447,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1473,False,"{'a': 0.21461837118097893, 'e': 0.22923674236195785}",20,9,7.171611204900059,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1474,False,"{'a': 0.21450381009988528, 'e': 0.22900762019977053}",20,5,-29.50481593955403,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1475,False,"{'a': 0.21438936352261123, 'e': 0.22877872704522242}",20,5,21.45398727308858,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.21427503133471026, 'e': 0.22855006266942052}",25,17,13.825241589743522,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.21416081342185012, 'e': 0.22832162684370025}",20,12,14.864296737631111,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.21404670966981296, 'e': 0.2280934193396259}",20,15,2.773470176979576,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.21393271996449492, 'e': 0.22786543992898983}",20,6,0.6542735115189415,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1480,False,"{'a': 0.2138188441919064, 'e': 0.22763768838381276}",20,10,5.732844853579843,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1481,False,"{'a': 0.2137050822381715, 'e': 0.227410164476343}",25,18,15.609906821479163,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.21359143398952835, 'e': 0.22718286797905668}",25,0,-88.1485452648312,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
